Immigrants,Both,Turks and Caicos Islands,Latin America and the Caribbean,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Immigrants,Both,Tuvalu,Oceania,..,..,..,..,..,..,..,..,..,..,0,0,1,0,0,0,2,0,0,2,1,0,0,1,0
Immigrants,Both,Uganda,Africa,..,..,..,..,..,..,..,..,..,..,110,111,110,206,157,102,74,88,76,98,81,92,80,116,81
Immigrants,Both,Ukraine,Europe,..,..,..,..,..,..,..,..,..,..,452,437,2711,3553,44195,37636,15863,14964,15836,24352,23016,30432,17917,11531,13076
Immigrants,Both,United Arab Emirates,Asia,..,..,..,..,..,..,..,..,..,..,70,88,103,164,160,78,95,118,123,113,155,241,214,215,203
Immigrants,Both,United Kingdom of Great Britain and Northern Ireland,Europe,3934,3812,3932,3648,3599,3162,2846,..,2507,2508,2407,3471,3844,5863,4942,4852,4351,4617,4703,4938,4760,4324,3973,3736,3486
Immigrants,Both,United Republic of Tanzania,Africa,..,..,..,..,..,..,..,..,..,..,147,153,154,229,236,129,101,130,121,110,145,133,101,121,126
Immigrants,Both,United States of America,Northern America,5697,5256,4917,4350,4905,4278,4049,..,3510,2868,3231,3570,4055,5677,4979,4245,4203,3920,3553,4053,3920,3959,3881,3797,3814
Immigrants,Both,Uruguay,Latin America and the Caribbean,..,..,..,..,..,..,..,..,..,..,183,183,207,349,455,724,530,434,475,429,294,242,244,164,207
Immigrants,Both,Uzbekistan,Asia,..,..,..,..,..,..,..,..,..,..,51,65,193,97,175,133,102,107,99,110,118,113,74,82,68
Immigrants,Both,Vanuatu,Oceania,..,..,..,..,..,..,..,..,..,..,1,0,2,0,0,0,2,0,1,2,0,0,2,1,0
Immigrants,Both,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,..,..,..,..,..,..,..,..,..,1084,1337,893,1101,1364,1943,3010,2254,2044,2181,1956,1708,1960,1697,1432,1274
Immigrants,Both,Viet Nam,Asia,..,..,..,..,..,..,..,..,..,..,79,39,95,104,118,53,155,223,379,374,376,363,297,185,206
Immigrants,Both,Wallis and Futuna Islands,Oceania,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Immigrants,Both,Yemen,Asia,..,..,..,..,..,..,..,..,..,..,19,4,11,26,39,29,25,23,14,24,30,21,30,12,20
Immigrants,Both,Zambia,Africa,..,..,..,..,..,..,..,..,..,..,64,16,23,9,16,34,55,66,24,49,40,46,48,35,31
Immigrants,Both,Zimbabwe,Africa,..,..,..,..,..,..,..,..,..,..,30,10,12,11,20,45,46,29,38,58,32,42,28,22,14
